ElapsedTime(s)	5189	EstimatedLatency(ms)	1.396	Trials	10113
ElapsedTime(s)	5227	EstimatedLatency(ms)	1.396	Trials	10177
ElapsedTime(s)	5268	EstimatedLatency(ms)	1.396	Trials	10241
ElapsedTime(s)	5320	EstimatedLatency(ms)	1.396	Trials	10305
ElapsedTime(s)	5362	EstimatedLatency(ms)	1.396	Trials	10369
ElapsedTime(s)	5399	EstimatedLatency(ms)	1.396	Trials	10433
ElapsedTime(s)	5452	EstimatedLatency(ms)	1.396	Trials	10497
ElapsedTime(s)	5498	EstimatedLatency(ms)	1.396	Trials	10561
ElapsedTime(s)	5540	EstimatedLatency(ms)	1.396	Trials	10625
ElapsedTime(s)	5584	EstimatedLatency(ms)	1.395	Trials	10689
ElapsedTime(s)	5624	EstimatedLatency(ms)	1.394	Trials	10753
ElapsedTime(s)	5665	EstimatedLatency(ms)	1.394	Trials	10817
ElapsedTime(s)	5705	EstimatedLatency(ms)	1.393	Trials	10881
ElapsedTime(s)	5746	EstimatedLatency(ms)	1.393	Trials	10945
ElapsedTime(s)	5789	EstimatedLatency(ms)	1.392	Trials	11009
ElapsedTime(s)	5830	EstimatedLatency(ms)	1.392	Trials	11073
ElapsedTime(s)	5872	EstimatedLatency(ms)	1.391	Trials	11137
ElapsedTime(s)	5914	EstimatedLatency(ms)	1.391	Trials	11201
ElapsedTime(s)	5954	EstimatedLatency(ms)	1.391	Trials	11265
ElapsedTime(s)	6001	EstimatedLatency(ms)	1.391	Trials	11329
ElapsedTime(s)	6048	EstimatedLatency(ms)	1.390	Trials	11393
ElapsedTime(s)	6093	EstimatedLatency(ms)	1.390	Trials	11457
ElapsedTime(s)	6132	EstimatedLatency(ms)	1.390	Trials	11521
ElapsedTime(s)	6172	EstimatedLatency(ms)	1.389	Trials	11585
ElapsedTime(s)	6215	EstimatedLatency(ms)	1.389	Trials	11649
ElapsedTime(s)	6257	EstimatedLatency(ms)	1.389	Trials	11713
ElapsedTime(s)	6300	EstimatedLatency(ms)	1.389	Trials	11777
ElapsedTime(s)	6343	EstimatedLatency(ms)	1.389	Trials	11841
ElapsedTime(s)	6389	EstimatedLatency(ms)	1.389	Trials	11905
ElapsedTime(s)	6427	EstimatedLatency(ms)	1.389	Trials	11969
ElapsedTime(s)	6471	EstimatedLatency(ms)	1.389	Trials	12033
ElapsedTime(s)	6515	EstimatedLatency(ms)	1.389	Trials	12097
ElapsedTime(s)	6554	EstimatedLatency(ms)	1.389	Trials	12161
ElapsedTime(s)	6597	EstimatedLatency(ms)	1.388	Trials	12225
ElapsedTime(s)	6645	EstimatedLatency(ms)	1.388	Trials	12289
ElapsedTime(s)	6690	EstimatedLatency(ms)	1.388	Trials	12353
ElapsedTime(s)	6730	EstimatedLatency(ms)	1.388	Trials	12417
ElapsedTime(s)	6777	EstimatedLatency(ms)	1.388	Trials	12481
ElapsedTime(s)	6826	EstimatedLatency(ms)	1.388	Trials	12545
ElapsedTime(s)	6873	EstimatedLatency(ms)	1.388	Trials	12609
ElapsedTime(s)	6914	EstimatedLatency(ms)	1.388	Trials	12673
ElapsedTime(s)	6959	EstimatedLatency(ms)	1.388	Trials	12737
ElapsedTime(s)	7007	EstimatedLatency(ms)	1.386	Trials	12801
ElapsedTime(s)	7056	EstimatedLatency(ms)	1.386	Trials	12865
ElapsedTime(s)	7095	EstimatedLatency(ms)	1.385	Trials	12929
ElapsedTime(s)	7148	EstimatedLatency(ms)	1.384	Trials	12993
ElapsedTime(s)	7189	EstimatedLatency(ms)	1.383	Trials	13057
ElapsedTime(s)	7240	EstimatedLatency(ms)	1.383	Trials	13121
ElapsedTime(s)	7291	EstimatedLatency(ms)	1.383	Trials	13185
ElapsedTime(s)	7337	EstimatedLatency(ms)	1.383	Trials	13249
ElapsedTime(s)	7386	EstimatedLatency(ms)	1.381	Trials	13313
ElapsedTime(s)	7429	EstimatedLatency(ms)	1.381	Trials	13377
ElapsedTime(s)	7476	EstimatedLatency(ms)	1.381	Trials	13441
ElapsedTime(s)	7524	EstimatedLatency(ms)	1.381	Trials	13505
ElapsedTime(s)	7572	EstimatedLatency(ms)	1.380	Trials	13569
ElapsedTime(s)	7615	EstimatedLatency(ms)	1.379	Trials	13633
ElapsedTime(s)	7661	EstimatedLatency(ms)	1.378	Trials	13697
ElapsedTime(s)	7708	EstimatedLatency(ms)	1.378	Trials	13761
ElapsedTime(s)	7758	EstimatedLatency(ms)	1.378	Trials	13825
ElapsedTime(s)	7803	EstimatedLatency(ms)	1.378	Trials	13889
ElapsedTime(s)	7862	EstimatedLatency(ms)	1.378	Trials	13953
ElapsedTime(s)	7909	EstimatedLatency(ms)	1.378	Trials	14017
ElapsedTime(s)	7957	EstimatedLatency(ms)	1.378	Trials	14081
ElapsedTime(s)	8003	EstimatedLatency(ms)	1.378	Trials	14145
ElapsedTime(s)	8051	EstimatedLatency(ms)	1.378	Trials	14209
ElapsedTime(s)	8098	EstimatedLatency(ms)	1.378	Trials	14273
ElapsedTime(s)	8149	EstimatedLatency(ms)	1.378	Trials	14337
ElapsedTime(s)	8198	EstimatedLatency(ms)	1.378	Trials	14401
ElapsedTime(s)	8245	EstimatedLatency(ms)	1.375	Trials	14465
ElapsedTime(s)	8290	EstimatedLatency(ms)	1.375	Trials	14529
ElapsedTime(s)	8341	EstimatedLatency(ms)	1.374	Trials	14593
ElapsedTime(s)	8389	EstimatedLatency(ms)	1.374	Trials	14657
ElapsedTime(s)	8435	EstimatedLatency(ms)	1.374	Trials	14721
ElapsedTime(s)	8480	EstimatedLatency(ms)	1.374	Trials	14785
ElapsedTime(s)	8530	EstimatedLatency(ms)	1.374	Trials	14849
ElapsedTime(s)	8582	EstimatedLatency(ms)	1.374	Trials	14913
ElapsedTime(s)	8628	EstimatedLatency(ms)	1.374	Trials	14977
ElapsedTime(s)	8679	EstimatedLatency(ms)	1.374	Trials	15041
ElapsedTime(s)	8733	EstimatedLatency(ms)	1.374	Trials	15105
ElapsedTime(s)	8786	EstimatedLatency(ms)	1.374	Trials	15169
ElapsedTime(s)	8840	EstimatedLatency(ms)	1.374	Trials	15233
ElapsedTime(s)	8887	EstimatedLatency(ms)	1.374	Trials	15297
ElapsedTime(s)	8940	EstimatedLatency(ms)	1.373	Trials	15361
ElapsedTime(s)	8990	EstimatedLatency(ms)	1.373	Trials	15425
ElapsedTime(s)	9044	EstimatedLatency(ms)	1.373	Trials	15489
ElapsedTime(s)	9098	EstimatedLatency(ms)	1.373	Trials	15553
ElapsedTime(s)	9143	EstimatedLatency(ms)	1.373	Trials	15617
ElapsedTime(s)	9194	EstimatedLatency(ms)	1.373	Trials	15681
ElapsedTime(s)	9253	EstimatedLatency(ms)	1.373	Trials	15745
ElapsedTime(s)	9307	EstimatedLatency(ms)	1.373	Trials	15809
ElapsedTime(s)	9350	EstimatedLatency(ms)	1.373	Trials	15873
ElapsedTime(s)	9406	EstimatedLatency(ms)	1.373	Trials	15937
ElapsedTime(s)	9457	EstimatedLatency(ms)	1.372	Trials	16001
ElapsedTime(s)	9510	EstimatedLatency(ms)	1.370	Trials	16065
ElapsedTime(s)	9562	EstimatedLatency(ms)	1.370	Trials	16129
ElapsedTime(s)	9617	EstimatedLatency(ms)	1.370	Trials	16193
ElapsedTime(s)	9673	EstimatedLatency(ms)	1.370	Trials	16257
ElapsedTime(s)	9730	EstimatedLatency(ms)	1.370	Trials	16321
ElapsedTime(s)	9781	EstimatedLatency(ms)	1.370	Trials	16385
ElapsedTime(s)	9840	EstimatedLatency(ms)	1.370	Trials	16449
ElapsedTime(s)	9896	EstimatedLatency(ms)	1.370	Trials	16513
ElapsedTime(s)	9939	EstimatedLatency(ms)	1.370	Trials	16577
ElapsedTime(s)	9990	EstimatedLatency(ms)	1.370	Trials	16641
ElapsedTime(s)	10033	EstimatedLatency(ms)	1.370	Trials	16705
ElapsedTime(s)	10081	EstimatedLatency(ms)	1.370	Trials	16769
ElapsedTime(s)	10134	EstimatedLatency(ms)	1.367	Trials	16833
ElapsedTime(s)	10187	EstimatedLatency(ms)	1.367	Trials	16897
ElapsedTime(s)	10239	EstimatedLatency(ms)	1.367	Trials	16961
ElapsedTime(s)	10297	EstimatedLatency(ms)	1.367	Trials	17025
ElapsedTime(s)	10348	EstimatedLatency(ms)	1.367	Trials	17089
ElapsedTime(s)	10408	EstimatedLatency(ms)	1.367	Trials	17153
ElapsedTime(s)	10462	EstimatedLatency(ms)	1.367	Trials	17217
ElapsedTime(s)	10514	EstimatedLatency(ms)	1.367	Trials	17281
ElapsedTime(s)	10580	EstimatedLatency(ms)	1.367	Trials	17345
ElapsedTime(s)	10641	EstimatedLatency(ms)	1.367	Trials	17409
ElapsedTime(s)	10697	EstimatedLatency(ms)	1.367	Trials	17473
ElapsedTime(s)	10750	EstimatedLatency(ms)	1.367	Trials	17537
ElapsedTime(s)	10798	EstimatedLatency(ms)	1.367	Trials	17601
ElapsedTime(s)	10852	EstimatedLatency(ms)	1.367	Trials	17665
ElapsedTime(s)	10902	EstimatedLatency(ms)	1.367	Trials	17729
ElapsedTime(s)	10959	EstimatedLatency(ms)	1.367	Trials	17793
ElapsedTime(s)	11014	EstimatedLatency(ms)	1.367	Trials	17857
ElapsedTime(s)	11074	EstimatedLatency(ms)	1.366	Trials	17921
ElapsedTime(s)	11125	EstimatedLatency(ms)	1.366	Trials	17985
ElapsedTime(s)	11190	EstimatedLatency(ms)	1.366	Trials	18049
ElapsedTime(s)	11245	EstimatedLatency(ms)	1.366	Trials	18113
ElapsedTime(s)	11305	EstimatedLatency(ms)	1.366	Trials	18177
ElapsedTime(s)	11362	EstimatedLatency(ms)	1.366	Trials	18241
ElapsedTime(s)	11417	EstimatedLatency(ms)	1.366	Trials	18305
ElapsedTime(s)	11471	EstimatedLatency(ms)	1.366	Trials	18369
ElapsedTime(s)	11532	EstimatedLatency(ms)	1.365	Trials	18433
ElapsedTime(s)	11586	EstimatedLatency(ms)	1.365	Trials	18497
